concept_code,concept_name,date,overall_sentiment,overall_importance,overall_impact,overall_duration,news_consistency,fcast_ret,close,high,low,open,volume
底盘与发动机系统,底盘与发动机系统,2025-09-16,0.4,7.5,7.0,6.0,7.0,7.0,1691.9588227989052,1692.0072394393464,1642.053677119435,1642.0536784950389,4997549511.0
底盘与发动机系统,底盘与发动机系统,2025-09-17,0.5,7.0,7.0,6.5,8.0,6.5,1724.700866981585,1726.6447268236243,1694.9539474724033,1694.9539474724033,3589598311.0
底盘与发动机系统,底盘与发动机系统,2025-09-18,0.15,6.5,6.0,7.0,6.5,5.5,1719.7367494538903,1767.313010022604,1697.2659004366926,1735.261684746432,5201934881.0
底盘与发动机系统,底盘与发动机系统,2025-09-19,0.15,6.3,5.8,5.5,4.8,5.2,1682.4752744993325,1717.023655400083,1673.3627523084713,1717.023655400083,5235222696.0
底盘与发动机系统,底盘与发动机系统,2025-09-22,0.35,6.8,5.5,5.0,5.5,6.3,1704.525122636193,1707.0022731406073,1681.7069561760945,1681.7069592849791,3579414361.0
底盘与发动机系统,底盘与发动机系统,2025-09-23,0.65,7.3,6.8,7.5,8.2,6.7,1712.907759749771,1714.109705856036,1680.668743945737,1707.0014784582781,5352060503.0
底盘与发动机系统,底盘与发动机系统,2025-09-24,0.35,6.8,6.2,6.5,7.3,6.1,1718.9305578133592,1718.9305579318188,1688.9121787801848,1703.9785143988843,4268895115.0
底盘与发动机系统,底盘与发动机系统,2025-09-25,0.15,7.3,6.8,5.5,4.8,5.2,1702.5326221983837,1733.6568270109785,1697.872992172127,1717.3341506535542,3856250290.0
底盘与发动机系统,底盘与发动机系统,2025-09-26,-0.15,5.8,5.5,5.0,4.5,4.8,1691.9651816981313,1722.8250216581396,1684.948156532915,1693.8653828661352,3510984369.0
底盘与发动机系统,底盘与发动机系统,2025-09-29,0.15,6.8,5.5,6.2,4.5,5.8,1712.42128324102,1720.0211038762582,1678.900063496569,1689.312336708467,2653975076.0
底盘与发动机系统,底盘与发动机系统,2025-09-30,0.15,6.8,6.3,5.5,5.0,5.2,1703.192745717001,1718.6699049170102,1701.1020831150715,1718.4185809660003,3216715595.0
底盘与发动机系统,底盘与发动机系统,2025-10-09,0.35,6.8,6.2,7.0,5.5,6.5,1705.2369668322935,1709.5305603983747,1693.278595051625,1706.0926709352773,3098213496.0
底盘与发动机系统,底盘与发动机系统,2025-10-10,0.05,6.5,5.5,4.5,5.0,4.8,1697.27694030084,1734.2938255021327,1693.7330499357515,1704.7073628176797,4381299793.0
底盘与发动机系统,底盘与发动机系统,2025-10-13,-0.15,6.5,5.8,4.5,4.0,4.2,1656.5797906527218,1661.4324827233336,1607.4443717228908,1618.8950129896864,3374641764.0
底盘与发动机系统,底盘与发动机系统,2025-10-14,0.0,6.5,6.0,5.5,5.0,5.0,1625.1997959020293,1681.849692490578,1620.045625477717,1668.7250199263267,2323944093.0
底盘与发动机系统,底盘与发动机系统,2025-10-15,0.45,6.8,6.3,6.7,7.2,6.8,1667.8830521352454,1668.2320473181808,1614.517892167994,1630.348074503936,3664487056.0
底盘与发动机系统,底盘与发动机系统,2025-10-16,0.0,6.8,6.5,7.2,5.5,4.8,1646.0369531799367,1667.3858012550845,1641.1462066429071,1661.93720796416,2930682139.0
底盘与发动机系统,底盘与发动机系统,2025-10-17,0.35,7.2,6.8,7.5,6.0,5.0,1590.0592123603026,1643.7148882472789,1589.253324489336,1643.7148882472789,2859993767.0
底盘与发动机系统,底盘与发动机系统,2025-10-20,0.4,6.5,6.5,7.0,7.0,6.5,1619.2750186320727,1631.0969624707786,1608.1868904292155,1609.0394749874822,2650802915.0
底盘与发动机系统,底盘与发动机系统,2025-10-21,0.35,7.2,6.8,5.5,4.8,6.7,1649.3366700760412,1649.3473570783058,1612.651752262054,1624.6758149415016,2379717015.0
底盘与发动机系统,底盘与发动机系统,2025-10-22,0.0,7.3,6.8,5.5,5.0,4.8,1642.2862709616768,1661.830513759782,1636.487872241313,1644.1956071916545,2109075863.0
底盘与发动机系统,底盘与发动机系统,2025-10-23,0.25,6.8,6.5,6.3,5.5,6.2,1634.3273661969085,1637.0478022673278,1614.2448943824436,1634.315940754078,2059571772.0
底盘与发动机系统,底盘与发动机系统,2025-10-24,0.15,5.8,5.5,5.0,6.5,5.8,1661.4659559595361,1666.8754012352526,1637.9243430324373,1639.6830686746723,2193287863.0
底盘与发动机系统,底盘与发动机系统,2025-10-27,-0.15,6.0,6.0,6.5,4.0,4.5,1667.4205359411064,1675.6217032988895,1649.978453339408,1670.1080611325353,2498061426.0
底盘与发动机系统,底盘与发动机系统,2025-10-28,0.15,6.8,6.5,5.5,5.0,5.3,1674.2133653091933,1682.0275422351663,1662.6606804922376,1669.7065009232165,2486238156.0
底盘与发动机系统,底盘与发动机系统,2025-10-29,0.45,6.5,5.8,5.0,7.2,6.3,1672.6148864300058,1673.9220770851102,1657.262258490622,1669.941638529933,2733285496.0
底盘与发动机系统,底盘与发动机系统,2025-10-30,-0.45,8.3,7.5,6.8,6.0,2.8,1645.1026469643607,1675.9824437788477,1640.9528429947804,1674.63277417725,3706789220.0
底盘与发动机系统,底盘与发动机系统,2025-10-31,-0.15,6.8,6.5,5.5,4.5,4.8,1672.4284438100758,1686.5242972257472,1646.638874062758,1646.6388754266304,2653989599.0
底盘与发动机系统,底盘与发动机系统,2025-11-03,0.15,6.5,5.5,6.0,6.0,5.5,1671.6993377858203,1677.2967847301043,1656.309226751303,1677.2967847301043,3045575814.0
底盘与发动机系统,底盘与发动机系统,2025-11-04,0.45,6.5,6.0,6.5,7.0,5.8,1648.5409564009992,1670.2326021236938,1637.1241644180107,1670.2326014791295,2496182162.0
底盘与发动机系统,底盘与发动机系统,2025-11-05,0.65,7.5,7.0,7.0,8.0,7.0,1658.3297046682455,1662.278150189538,1631.130781373766,1631.1307850246205,2355593891.0
底盘与发动机系统,底盘与发动机系统,2025-11-06,0.35,6.5,6.0,7.0,7.0,6.5,1690.1075938870795,1690.8699089310455,1658.7132437146724,1663.5746027843884,2463202882.0
底盘与发动机系统,底盘与发动机系统,2025-11-07,0.35,7.2,6.8,7.5,6.5,5.3,1660.6641696523996,1686.800706791884,1660.5075775232967,1686.8007055457474,2788617751.0
底盘与发动机系统,底盘与发动机系统,2025-11-10,0.4,5.8,6.2,6.5,7.0,6.8,1645.8989601005208,1660.1538713003204,1637.3245433733637,1660.1538713003204,2171281881.0
底盘与发动机系统,底盘与发动机系统,2025-11-11,0.35,6.8,6.5,6.0,7.2,6.3,1653.2655714141135,1657.087559261422,1644.1699024919076,1649.4775365058626,2073974364.0
底盘与发动机系统,底盘与发动机系统,2025-11-12,-0.15,7.3,6.5,7.8,5.0,4.8,1629.0463704018314,1653.4936361713353,1620.161491076028,1653.4936360432337,1950690634.0
底盘与发动机系统,底盘与发动机系统,2025-11-13,0.15,7.3,6.8,6.5,5.0,6.2,1636.4210047921258,1641.9523446118105,1613.8259404804514,1626.1556059137474,1946066941.0
底盘与发动机系统,底盘与发动机系统,2025-11-14,-0.6,8.0,8.0,8.0,6.0,1.5,1624.703447307518,1644.7678990533173,1623.1700075335302,1623.1700105468954,1868942037.0
底盘与发动机系统,底盘与发动机系统,2025-11-17,0.65,7.3,7.8,6.5,8.2,7.2,1627.1097794034254,1631.413313492601,1614.6892018327355,1622.529599961132,1913783981.0
底盘与发动机系统,底盘与发动机系统,2025-11-18,0.35,5.8,5.5,4.5,6.5,5.8,1613.6891568675687,1625.5990729580126,1607.3838283103792,1623.9512000933423,1907148506.0
底盘与发动机系统,底盘与发动机系统,2025-11-19,0.45,7.2,6.8,6.5,7.0,6.3,1588.7627423398249,1615.0081631774526,1583.638073543081,1612.265539676758,1620590830.0
底盘与发动机系统,底盘与发动机系统,2025-11-20,0.35,6.5,5.8,5.5,5.0,5.2,1569.813569415608,1602.3073340828996,1566.3381474500582,1595.384705275153,1386531244.0
底盘与发动机系统,底盘与发动机系统,2025-11-21,0.0,0.0,0.0,0.0,0.0,0.0,1529.521506714724,1565.0588422545652,1518.3746670091948,1555.245356362314,1898146401.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-05,0.15,6.3,5.8,5.5,4.5,5.8,1062.969613075891,1062.969613075891,1041.7290432610046,1056.0622899399207,337151035.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1093.7316033783097,1101.0751626785366,1068.8118424128768,1068.8118424128768,439424678.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-09,0.65,7.5,7.0,7.0,8.0,6.5,1076.4363649770908,1094.77552920024,1074.0069961255215,1093.1287628152593,266907923.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-10,0.4,7.2,6.8,5.5,6.5,6.7,1087.2529423891185,1088.2825642486387,1076.4089826556876,1079.364550074046,278615410.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-11,0.35,6.8,6.5,6.0,5.5,6.3,1092.4717494407168,1092.4819432444658,1076.5421851613594,1084.6484131879015,315778119.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-12,-0.15,7.3,6.8,7.5,5.5,4.8,1089.5110667602446,1097.076730391904,1085.9241386061572,1093.872882965229,298595270.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-15,0.65,7.5,7.0,8.0,8.0,7.0,1098.2050385760426,1100.1263899953142,1080.4403036428196,1088.297606728451,322607326.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-16,0.65,7.5,6.8,6.5,8.0,6.3,1113.5256112697982,1114.3347900398942,1102.1575072592975,1106.6568657686223,492568148.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-17,0.65,7.3,6.8,6.5,7.2,6.7,1103.0693526872606,1111.813871331781,1100.7615186754733,1111.813871331781,360837587.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-18,0.65,6.8,6.5,6.3,7.2,5.8,1087.285068696865,1104.9585508398259,1080.6466470836278,1102.2592700734062,483604496.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-19,0.25,6.8,6.5,6.3,6.0,6.2,1103.0677204601845,1119.2008283096582,1096.901559017811,1096.901559017811,458994156.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-22,0.55,6.8,7.2,7.5,8.3,6.8,1093.7770115775963,1103.2520567351257,1086.7548090377068,1100.70801809018,372385527.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-23,0.0,5.8,5.5,6.0,4.5,4.8,1073.9879438799912,1089.3769284116008,1058.6455061463446,1089.3769284116008,335868746.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-24,0.55,7.3,6.8,7.5,7.0,6.5,1078.6459583898225,1080.8495607970049,1063.935597265276,1069.7211452492986,250800494.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-25,0.65,7.5,7.0,8.0,8.5,6.8,1061.8399930161295,1077.4798650575808,1060.657485227609,1077.4798624813643,235430347.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-26,0.35,7.2,6.8,7.5,5.5,5.3,1054.9381361865167,1065.53112400234,1051.505331456069,1058.875752004097,253045920.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-29,0.15,6.8,6.5,7.2,5.5,5.8,1058.9419070578413,1060.6800923913088,1042.1434376822056,1056.6207355016234,229920251.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-09-30,-0.35,6.2,5.8,4.5,4.0,3.8,1054.8879461437632,1062.463171846392,1053.9205288274673,1059.3763805754556,215190762.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-09,0.35,7.2,6.8,7.5,6.5,6.7,1068.9202530935695,1069.1043201827274,1055.5565702779927,1058.7195367640786,304549396.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-10,0.4,6.5,6.8,6.0,7.0,6.3,1083.0820142989105,1089.7669774104743,1069.5697427872178,1069.5697427872178,348453130.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-13,-0.3,7.2,6.8,7.5,5.5,3.5,1070.0183609272742,1071.32571747051,1052.2373704105553,1052.9028593796043,296742136.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-14,-0.15,7.3,6.8,7.0,4.5,4.2,1069.3573497353077,1080.0577106308901,1064.6476977386105,1075.8553941373107,312355905.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-15,0.4,7.2,6.8,7.5,7.0,6.5,1079.9830000676964,1080.3240335897724,1065.4835019425248,1072.192325538039,242253401.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-16,0.45,6.3,6.8,6.5,7.2,5.8,1064.4219737147705,1080.1572565524032,1061.4727292321336,1080.1572565524032,418671575.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-17,0.45,7.3,6.8,6.5,8.0,6.2,1049.7062673107202,1066.628911815977,1049.2097459564966,1057.5482090304463,293062876.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-20,0.35,6.2,5.8,6.0,5.5,6.3,1059.8121009436816,1064.6365081037895,1055.0024063673038,1059.0276449820335,304340172.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-21,0.35,6.8,6.5,6.2,6.0,6.3,1071.1092019105477,1071.169654156508,1055.385445486237,1061.7175137536426,294010060.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-22,0.35,6.5,6.0,5.5,6.0,6.2,1066.8961562464174,1071.8614094834313,1064.5647752089178,1068.074493220225,206771042.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-23,0.35,7.2,6.8,6.5,8.0,6.3,1070.591851851283,1070.6202902530686,1057.489709572353,1065.449316030562,217466810.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-24,0.55,7.3,7.0,7.5,8.0,7.2,1074.5216429201098,1082.8273368756986,1069.0430710111398,1073.6781149966873,289803059.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-27,0.65,7.3,7.0,7.5,8.2,7.2,1079.6838272654365,1087.7546688182053,1076.2927097816796,1084.033551179343,420883307.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-28,0.35,6.5,5.8,6.5,7.2,5.5,1079.8535632293242,1086.3543136143844,1069.3632539996993,1075.6834079780986,431998659.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-29,0.5,8.3,7.5,7.0,8.0,6.8,1072.0758370968597,1074.476082673839,1063.1187430241,1074.476079229599,334796048.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-30,0.65,8.3,7.8,7.5,8.2,6.8,1062.4763647617224,1073.8364849719117,1059.753574161561,1073.8364800700676,323752609.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-10-31,0.55,7.2,6.8,7.5,7.0,6.5,1072.9665837200444,1075.1392994388411,1058.3179460315175,1059.6648279860256,303102372.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-03,0.45,7.3,6.8,7.2,8.1,6.7,1084.2801493809527,1084.4530173545322,1073.6360954440884,1075.0118606134477,324575617.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-04,0.35,6.8,6.2,5.5,6.5,5.8,1083.3783156838733,1086.0006091628516,1077.064404638005,1083.383441287832,294125272.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-05,0.4,7.5,7.0,8.0,6.0,7.0,1085.7825534810534,1087.4437934447797,1076.5711070650514,1078.1091309964256,284749304.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-06,0.4,7.5,7.0,8.0,6.5,6.2,1088.3481579213753,1088.3481579213753,1076.3600615784108,1085.9330763887126,241474190.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-07,0.35,6.8,6.5,5.5,5.0,5.8,1093.995272441221,1097.5112854996273,1085.8192783214213,1085.8192841367384,244415054.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-10,0.75,8.5,7.8,8.0,8.2,7.0,1111.8483819703954,1111.9312512546103,1090.779674452548,1095.2456001649614,300438074.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-11,0.55,7.3,6.8,7.2,8.1,6.4,1116.2153227470728,1118.0213541981989,1109.3978524202628,1115.5566632286725,350529239.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-12,0.75,7.3,7.0,7.5,8.0,7.2,1111.8632659813493,1118.331896194172,1107.7408094068462,1116.701013273495,321722002.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-13,0.15,6.3,6.8,5.5,4.8,5.7,1128.82186998333,1128.82853532061,1110.872757971287,1114.5067798436498,275494089.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-14,0.35,6.8,6.2,5.5,6.5,6.3,1128.5158800388695,1142.8748155878689,1128.515867649804,1136.9979757907818,225741642.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-17,0.5,7.0,7.0,6.0,7.0,7.0,1130.812027132045,1134.6619129589208,1124.3227989959569,1132.0184059448877,208261268.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-18,0.58,7.3,6.8,7.9,7.6,6.4,1122.5443730253144,1128.0363237617237,1113.2682092478885,1128.0363194682977,383415485.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-19,0.45,6.8,6.3,6.7,7.2,6.1,1108.9021086054636,1126.035639543152,1108.9021011469438,1121.239401697278,418672011.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-20,0.45,7.3,6.8,8.2,8.0,6.5,1103.8387155566954,1110.337212390755,1099.7589485187355,1106.9886347637328,333720858.0
快递&公路货运&仓储物流,快递&公路货运&仓储物流,2025-11-21,0.45,6.5,6.0,6.5,7.5,6.2,1061.286981015585,1093.0822765778653,1060.5438055436878,1091.528460117689,399158374.0
房地产开发,房地产开发,2025-09-05,0.55,7.5,7.8,6.5,8.0,7.2,629.6283384384519,629.6283384384519,615.9020842622627,622.9835432959691,3980151559.0
房地产开发,房地产开发,2025-09-08,0.65,7.5,8.0,7.0,8.5,6.8,637.2821475801651,639.4571370447628,631.0652315030694,631.0652315030694,4696036193.0
房地产开发,房地产开发,2025-09-09,0.55,6.8,6.5,6.0,7.5,6.3,647.9922221324764,650.5582781523732,637.9733534934725,638.4197227626977,5587417026.0
房地产开发,房地产开发,2025-09-10,0.65,7.5,7.0,6.5,7.5,6.8,655.3471297040987,655.7395391993549,646.8685920809053,647.0837772861651,4931644834.0
房地产开发,房地产开发,2025-09-11,0.6,8.0,7.0,7.0,8.0,7.0,662.3911592201564,662.7955986797538,649.340039853805,653.5842054820577,5057363007.0
房地产开发,房地产开发,2025-09-12,0.75,7.5,7.0,7.5,8.0,6.5,674.5615813477059,677.4267180188463,662.4709849680406,662.4709849680406,7012125346.0
房地产开发,房地产开发,2025-09-15,0.25,7.3,6.8,6.5,6.0,5.5,678.441080149004,678.8575699320177,661.1043647805363,675.2929744108048,7512970288.0
房地产开发,房地产开发,2025-09-16,0.2,7.0,6.5,6.5,4.0,4.0,689.0533214156707,689.2973976940109,676.8240583984355,676.8240593600527,7491919507.0
房地产开发,房地产开发,2025-09-17,0.35,7.2,6.8,6.5,6.5,6.3,692.1460236810918,693.7235840617556,677.7635319184122,687.937473643518,7051735502.0
房地产开发,房地产开发,2025-09-18,0.35,6.8,6.5,6.0,7.0,5.5,676.66215676248,698.5126905863674,672.1140580803223,693.6536790349719,7734591477.0
房地产开发,房地产开发,2025-09-19,0.35,6.5,6.8,7.2,7.0,6.3,674.4547277163017,679.8062924348163,660.8978792437937,678.7968291905665,6973074635.0
房地产开发,房地产开发,2025-09-22,0.35,7.2,6.5,7.0,5.5,6.3,669.2464612241417,669.9389659924932,656.8854550305042,668.8622013343543,5770888150.0
房地产开发,房地产开发,2025-09-23,-0.45,6.8,7.2,5.5,4.5,4.3,651.8286935809987,665.3065493239039,638.191177378193,665.3065493239039,6234987800.0
房地产开发,房地产开发,2025-09-24,0.4,7.0,7.0,7.0,7.0,7.0,665.2624262818936,670.7678427392367,646.6714877945569,648.6249968833962,5206097323.0
房地产开发,房地产开发,2025-09-25,0.75,7.5,7.8,6.5,8.5,6.8,656.5243318403959,665.7529066347872,655.1417234926224,665.2240454700949,4752498387.0
房地产开发,房地产开发,2025-09-26,0.35,6.8,6.5,5.5,7.0,6.2,656.9372315320825,670.4260092627673,652.2803471970924,654.3067812952435,4740770870.0
房地产开发,房地产开发,2025-09-29,-0.5,8.0,6.5,5.5,4.0,3.5,664.6104847969407,666.2101452200254,648.0600350589071,657.4893604487092,4392742756.0
房地产开发,房地产开发,2025-09-30,0.45,7.2,6.8,6.5,8.0,6.5,671.7449675388569,672.5319064866857,662.2944324755774,665.6243610858323,4515433765.0
房地产开发,房地产开发,2025-10-09,0.55,7.3,6.8,7.0,8.2,6.5,668.2911559895845,672.1347411825622,658.8112730012288,672.1347386194498,5219040289.0
房地产开发,房地产开发,2025-10-10,0.35,8.2,7.5,7.8,7.0,5.8,676.5405834656871,678.7628664031365,665.7181064398158,665.793840884016,4778771186.0
房地产开发,房地产开发,2025-10-13,0.35,7.2,6.8,7.5,6.5,5.3,675.6588722279822,675.8342494492802,657.7276188291335,657.7276188291335,4292621247.0
房地产开发,房地产开发,2025-10-14,-0.45,7.5,7.0,6.5,5.5,3.5,676.921861927554,691.5790397937724,674.4673114331042,679.2561913937319,5498962916.0
房地产开发,房地产开发,2025-10-15,0.15,6.8,5.5,5.0,4.5,5.3,680.5523831586032,683.6919080505452,674.3728708815808,677.853150581925,3947932533.0
房地产开发,房地产开发,2025-10-16,-0.15,5.5,4.8,5.0,3.5,4.2,678.8220797133231,685.7779335738574,675.6309319212438,679.8024475254365,3915555732.0
房地产开发,房地产开发,2025-10-17,0.15,6.3,5.8,6.5,4.7,5.2,672.7292525298794,685.1735231559218,672.2180200904356,679.1258368053567,4622166624.0
